request_id,scenario_class,username,resource,action,risk_level,location,device_compliant,session_age_s,travel_velocity_kmh,zt_granted,zt_policy_id,zt_trust_score,static_rbac_granted,latency_ms
396,"Off-Hours Access Attempt",recordsadmin01,admin-records,Read,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.4464
397,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,2414,0,false,ZTP-RBAC,100,false,0.4489
398,"Off-Hours Access Attempt",recordsadmin01,admin-records,Write,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.463
399,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,3355,0,false,ZTP-RBAC,100,true,1.1714
400,"Location / Travel Anomaly",doctor01,patient-records,Write,High,"Australia, Sydney",true,2358,1312,false,ZTP-02,0,true,0.4884
401,"Device Non-Compliant / Session Decay",nurse01,patient-records,Write,Low,"Nigeria, Lagos",false,19628,0,false,ZTP-02,35,false,0.499
402,"Off-Hours Access Attempt",recordsadmin01,admin-records,Read,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.6511
403,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,2965,0,false,ZTP-RBAC,100,false,0.4911
404,"Off-Hours Access Attempt",recordsadmin01,admin-records,Write,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.4556
405,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,2179,0,false,ZTP-RBAC,100,true,2.3466
406,"Lateral Access Attempt",recordsadmin01,patient-records,Read,Low,"Nigeria, Lagos",true,1167,0,false,ZTP-RBAC,100,false,0.5572
407,"Emergency Break-Glass Override",emergency.admin,patient-records,Write,High,"Nigeria, Lagos",true,2507,0,false,ZTP-05,45,true,0.0206
408,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,1703,0,false,ZTP-RBAC,100,false,0.4903
409,"Location / Travel Anomaly",nurse01,patient-records,Read,High,"Australia, Sydney",true,2554,1221,false,ZTP-02,0,true,0.4799
410,"Off-Hours Access Attempt",recordsadmin01,admin-records,Read,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.6353
411,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,785,0,false,ZTP-RBAC,100,true,1.0334
412,"Lateral Access Attempt",recordsadmin01,patient-records,Read,Low,"Nigeria, Lagos",true,929,0,false,ZTP-RBAC,100,false,0.4627
413,"Location / Travel Anomaly",auditor01,patient-records,Write,Medium,"Unknown / VPN",true,1433,1324,false,ZTP-02,20,false,0.4438
414,"Location / Travel Anomaly",officer@hmc.com,patient-records,Write,Medium,"Russia, Moscow",true,1892,1293,false,ZTP-02,20,false,0.5185
415,"Authorized Clinical Access",doctor01,patient-records,Write,Low,"Nigeria, Lagos",true,1791,0,true,ZTP-OK,100,true,1.0773
416,"Location / Travel Anomaly",doctor01,patient-records,Read,High,"Unknown / VPN",true,3367,1279,false,ZTP-02,0,true,0.4724
417,"Off-Hours Access Attempt",recordsadmin01,admin-records,Read,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.46
418,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,2954,0,false,ZTP-RBAC,100,true,0.9722
419,"Device Non-Compliant / Session Decay",itsecurityadmin01,patient-records,Read,Low,"Nigeria, Lagos",false,16936,0,false,ZTP-02,35,false,0.461
420,"Location / Travel Anomaly",vendor01,patient-records,Read,Medium,"Russia, Moscow",true,444,1061,false,ZTP-02,20,false,0.4561
421,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,1643,0,false,ZTP-RBAC,100,true,0.9803
422,"Lateral Access Attempt",recordsadmin01,patient-records,Read,Low,"Nigeria, Lagos",true,237,0,false,ZTP-RBAC,100,false,0.4562
423,"Authorized Clinical Access",doctor01,patient-records,Write,Low,"Nigeria, Lagos",true,2002,0,true,ZTP-OK,100,true,0.9764
424,"Device Non-Compliant / Session Decay",doctor01,patient-records,Write,Low,"Nigeria, Lagos",false,16597,0,false,ZTP-02,35,true,0.4502
425,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,3191,0,false,ZTP-RBAC,100,true,0.9114
426,"Device Non-Compliant / Session Decay",recordsadmin01,patient-records,Write,Low,"Nigeria, Lagos",false,17711,0,false,ZTP-02,35,false,0.4559
427,"Device Non-Compliant / Session Decay",itsecurityadmin01,patient-records,Read,Low,"Nigeria, Lagos",false,17379,0,false,ZTP-02,35,false,0.5175
428,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,459,0,false,ZTP-RBAC,100,true,0.9406
429,"Off-Hours Access Attempt",recordsadmin01,admin-records,Read,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.9564
430,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,2873,0,false,ZTP-RBAC,100,false,0.7858
431,"Off-Hours Access Attempt",recordsadmin01,admin-records,Write,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.7641
432,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,75,0,false,ZTP-RBAC,100,true,1.5167
433,"Location / Travel Anomaly",nurse01,patient-records,Write,Medium,"Australia, Sydney",true,358,1134,false,ZTP-02,20,false,0.582
434,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,1865,0,false,ZTP-RBAC,100,false,0.582
435,"Lateral Access Attempt",recordsadmin01,patient-records,Read,Low,"Nigeria, Lagos",true,1159,0,false,ZTP-RBAC,100,false,0.4545
436,"Location / Travel Anomaly",vendor01,patient-records,Write,High,"Australia, Sydney",true,106,975,false,ZTP-02,0,false,0.5235
437,"Authorized Clinical Access",doctor01,patient-records,Read,Low,"Nigeria, Lagos",true,1514,0,true,ZTP-OK,100,true,0.9347
438,"Location / Travel Anomaly",officer@hmc.com,patient-records,Read,Medium,"Russia, Moscow",true,2719,995,false,ZTP-02,20,false,0.4323
439,"Lateral Access Attempt",recordsadmin01,patient-records,Read,Low,"Nigeria, Lagos",true,778,0,false,ZTP-RBAC,100,false,0.4638
440,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,3344,0,false,ZTP-RBAC,100,true,0.923
441,"Location / Travel Anomaly",nurse01,patient-records,Read,High,"Russia, Moscow",true,1114,1143,false,ZTP-02,0,true,0.4703
442,"Off-Hours Access Attempt",recordsadmin01,admin-records,Read,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.5262
443,"Authorized Clinical Access",doctor01,patient-records,Write,Low,"Nigeria, Lagos",true,3445,0,true,ZTP-OK,100,true,1.1832
444,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,318,0,false,ZTP-RBAC,100,true,0.9619
445,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,2718,0,false,ZTP-RBAC,100,false,0.4971
446,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,1316,0,false,ZTP-RBAC,100,true,0.9121
447,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,2223,0,false,ZTP-RBAC,100,true,1.0802
448,"Device Non-Compliant / Session Decay",doctor01,patient-records,Write,Low,"Nigeria, Lagos",false,18393,0,false,ZTP-02,35,true,0.5472
449,"Location / Travel Anomaly",nurse01,patient-records,Write,Medium,"Unknown / VPN",true,3025,1238,false,ZTP-02,20,false,0.4731
450,"Device Non-Compliant / Session Decay",recordsadmin01,patient-records,Write,Low,"Nigeria, Lagos",false,15241,0,false,ZTP-02,35,false,0.5413
451,"Off-Hours Access Attempt",recordsadmin01,admin-records,Read,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.4384
452,"Off-Hours Access Attempt",recordsadmin01,admin-records,Write,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.6587
453,"Authorized Clinical Access",doctor01,patient-records,Write,Low,"Nigeria, Lagos",true,1019,0,true,ZTP-OK,100,true,1.3184
454,"Emergency Break-Glass Override",emergency.admin,patient-records,Write,High,"Nigeria, Lagos",true,1742,0,false,ZTP-05,45,true,0.0313
455,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,301,0,false,ZTP-RBAC,100,false,1.1968
456,"Location / Travel Anomaly",doctor01,patient-records,Read,High,"Russia, Moscow",true,541,1175,false,ZTP-02,0,true,1.0527
457,"Location / Travel Anomaly",nurse01,patient-records,Read,High,"Australia, Sydney",true,2973,1080,false,ZTP-02,0,true,0.6895
458,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,2288,0,false,ZTP-RBAC,100,false,0.6339
459,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,836,0,false,ZTP-RBAC,100,true,1.1248
460,"Location / Travel Anomaly",vendor01,patient-records,Read,Medium,"Australia, Sydney",true,2892,1130,false,ZTP-02,20,false,0.5143
461,"Device Non-Compliant / Session Decay",auditor01,patient-records,Write,Low,"Nigeria, Lagos",false,18358,0,false,ZTP-02,35,false,0.4738
462,"Location / Travel Anomaly",officer@hmc.com,patient-records,Read,High,"Russia, Moscow",true,1967,1334,false,ZTP-02,0,false,0.4381
463,"Authorized Clinical Access",doctor01,patient-records,Read,Low,"Nigeria, Lagos",true,509,0,true,ZTP-OK,100,true,0.9086
464,"Location / Travel Anomaly",doctor01,patient-records,Write,Medium,"Unknown / VPN",true,1315,1101,false,ZTP-02,20,true,0.4515
465,"Emergency Break-Glass Override",emergency.admin,patient-records,Write,High,"Nigeria, Lagos",true,2737,0,false,ZTP-05,45,true,0.0157
466,"Off-Hours Access Attempt",recordsadmin01,admin-records,Write,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.443
467,"Location / Travel Anomaly",itsecurityadmin01,patient-records,Read,High,"Unknown / VPN",true,486,1143,false,ZTP-02,0,false,0.4356
468,"Authorized Clinical Access",doctor01,patient-records,Write,Low,"Nigeria, Lagos",true,869,0,true,ZTP-OK,100,true,0.9234
469,"Location / Travel Anomaly",auditor01,patient-records,Read,Medium,"Australia, Sydney",true,573,976,false,ZTP-02,20,false,0.4927
470,"Device Non-Compliant / Session Decay",officer@hmc.com,patient-records,Read,Low,"Nigeria, Lagos",false,16399,0,false,ZTP-02,35,false,0.4444
471,"Location / Travel Anomaly",emergency.admin,patient-records,Read,High,"Russia, Moscow",true,2537,1197,false,ZTP-05,0,true,0.0082
472,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,1018,0,false,ZTP-RBAC,100,true,0.9682
473,"Emergency Break-Glass Override",emergency.admin,patient-records,Write,High,"Nigeria, Lagos",true,1646,0,false,ZTP-05,45,true,0.0146
474,"Device Non-Compliant / Session Decay",recordsadmin01,patient-records,Read,Low,"Nigeria, Lagos",false,18093,0,false,ZTP-02,35,false,0.6698
475,"Authorized Clinical Access",doctor01,patient-records,Write,Low,"Nigeria, Lagos",true,1263,0,true,ZTP-OK,100,true,0.9573
476,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,1589,0,false,ZTP-RBAC,100,true,0.9926
477,"Emergency Break-Glass Override",emergency.admin,patient-records,Write,High,"Nigeria, Lagos",true,1643,0,false,ZTP-05,45,true,0.0163
478,"Device Non-Compliant / Session Decay",officer@hmc.com,patient-records,Read,Low,"Nigeria, Lagos",false,16304,0,false,ZTP-02,35,false,0.4502
479,"Lateral Access Attempt",recordsadmin01,patient-records,Read,Low,"Nigeria, Lagos",true,981,0,false,ZTP-RBAC,100,false,0.5292
480,"Location / Travel Anomaly",doctor01,patient-records,Read,Medium,"Russia, Moscow",true,504,1341,false,ZTP-02,20,true,0.9072
481,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,3176,0,false,ZTP-RBAC,100,false,0.6781
482,"Location / Travel Anomaly",recordsadmin01,patient-records,Read,High,"Unknown / VPN",true,2727,1202,false,ZTP-02,0,false,0.5414
483,"Authorized Clinical Access",doctor01,patient-records,Write,Low,"Nigeria, Lagos",true,2913,0,true,ZTP-OK,100,true,1.2213
484,"Location / Travel Anomaly",vendor01,patient-records,Write,High,"Australia, Sydney",true,1953,1168,false,ZTP-02,0,false,0.568
485,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,1021,0,false,ZTP-RBAC,100,true,0.9876
486,"Off-Hours Access Attempt",recordsadmin01,admin-records,Read,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.5094
487,"Device Non-Compliant / Session Decay",emergency.admin,patient-records,Write,Low,"Nigeria, Lagos",false,18756,0,false,ZTP-05,35,true,0.0137
488,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,2537,0,false,ZTP-RBAC,100,false,0.475
489,"Authorized Clinical Access",doctor01,patient-records,Write,Low,"Nigeria, Lagos",true,2377,0,true,ZTP-OK,100,true,1.1693
490,"Location / Travel Anomaly",recordsadmin01,patient-records,Read,Medium,"Australia, Sydney",true,2072,999,false,ZTP-02,20,false,0.4583
491,"Emergency Break-Glass Override",emergency.admin,patient-records,Write,High,"Nigeria, Lagos",true,3098,0,false,ZTP-05,45,true,0.0235
492,"Lateral Access Attempt",recordsadmin01,patient-records,Read,Low,"Nigeria, Lagos",true,1826,0,false,ZTP-RBAC,100,false,0.4803
493,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,2992,0,false,ZTP-RBAC,100,true,1.0284
494,"Device Non-Compliant / Session Decay",officer@hmc.com,patient-records,Read,Low,"Nigeria, Lagos",false,17457,0,false,ZTP-02,35,false,0.4852
495,"Device Non-Compliant / Session Decay",emergency.admin,patient-records,Write,Low,"Nigeria, Lagos",false,17894,0,false,ZTP-05,35,true,0.0148
496,"Device Non-Compliant / Session Decay",doctor01,patient-records,Read,Low,"Nigeria, Lagos",false,18623,0,false,ZTP-02,35,true,0.4797
497,"Device Non-Compliant / Session Decay",nurse01,patient-records,Write,Low,"Nigeria, Lagos",false,17721,0,false,ZTP-02,35,false,0.4566
498,"Device Non-Compliant / Session Decay",recordsadmin01,patient-records,Read,Low,"Nigeria, Lagos",false,17575,0,false,ZTP-02,35,false,0.5335
499,"Emergency Break-Glass Override",emergency.admin,patient-records,Write,High,"Nigeria, Lagos",true,780,0,true,ZTP-05,45,true,0.0279
500,"Off-Hours Access Attempt",recordsadmin01,admin-records,Read,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.4416
