request_id,scenario_class,username,resource,action,risk_level,location,device_compliant,session_age_s,travel_velocity_kmh,zt_granted,zt_policy_id,zt_trust_score,static_rbac_granted,latency_ms
395,"Location / Travel Anomaly",itsecurityadmin01,patient-records,Read,High,"Unknown / VPN",true,2780,1309,false,ZTP-02,0,false,0.4369
396,"Location / Travel Anomaly",vendor01,patient-records,Read,Medium,"Russia, Moscow",true,1382,995,false,ZTP-02,20,false,0.4754
397,"Location / Travel Anomaly",auditor01,patient-records,Read,Medium,"Australia, Sydney",true,770,1269,false,ZTP-02,20,false,0.4527
398,"Location / Travel Anomaly",officer@hmc.com,patient-records,Read,Medium,"Unknown / VPN",true,1641,1277,false,ZTP-02,20,false,0.5534
399,"Device Non-Compliant / Session Decay",emergency.admin,patient-records,Write,Low,"Nigeria, Lagos",false,17856,0,false,ZTP-05,35,true,0.0272
400,"Device Non-Compliant / Session Decay",doctor01,patient-records,Write,Low,"Nigeria, Lagos",false,15170,0,false,ZTP-02,35,true,0.4441
401,"Authorized Clinical Access",doctor01,patient-records,Write,Low,"Nigeria, Lagos",true,2946,0,true,ZTP-OK,100,true,1.0646
402,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,2649,0,false,ZTP-RBAC,100,true,1.0202
403,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,319,0,false,ZTP-RBAC,100,true,1.1027
404,"Authorized Clinical Access",doctor01,patient-records,Write,Low,"Nigeria, Lagos",true,774,0,true,ZTP-OK,100,true,1.1036
405,"Device Non-Compliant / Session Decay",auditor01,patient-records,Read,Low,"Nigeria, Lagos",false,15794,0,false,ZTP-02,35,false,0.5584
406,"Location / Travel Anomaly",officer@hmc.com,patient-records,Write,Medium,"Australia, Sydney",true,900,1225,false,ZTP-02,20,false,0.4302
407,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,1304,0,false,ZTP-RBAC,100,false,0.4235
408,"Authorized Clinical Access",doctor01,patient-records,Write,Low,"Nigeria, Lagos",true,1173,0,true,ZTP-OK,100,true,0.9286
409,"Device Non-Compliant / Session Decay",nurse01,patient-records,Read,Low,"Nigeria, Lagos",false,17420,0,false,ZTP-02,35,true,0.6104
410,"Authorized Clinical Access",doctor01,patient-records,Read,Low,"Nigeria, Lagos",true,3276,0,true,ZTP-OK,100,true,1.1597
411,"Location / Travel Anomaly",itsecurityadmin01,patient-records,Read,Medium,"Russia, Moscow",true,1092,1244,false,ZTP-02,20,false,0.5803
412,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,2505,0,false,ZTP-RBAC,100,true,1.0222
413,"Lateral Access Attempt",recordsadmin01,patient-records,Read,Low,"Nigeria, Lagos",true,3274,0,false,ZTP-RBAC,100,false,0.5416
414,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,2679,0,false,ZTP-RBAC,100,false,0.4992
415,"Authorized Clinical Access",doctor01,patient-records,Write,Low,"Nigeria, Lagos",true,2600,0,true,ZTP-OK,100,true,0.9873
416,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,1306,0,false,ZTP-RBAC,100,true,0.9024
417,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,878,0,false,ZTP-RBAC,100,false,0.5063
418,"Authorized Clinical Access",doctor01,patient-records,Write,Low,"Nigeria, Lagos",true,1110,0,true,ZTP-OK,100,true,0.9121
419,"Location / Travel Anomaly",itsecurityadmin01,patient-records,Read,High,"Unknown / VPN",true,2256,1140,false,ZTP-02,0,false,0.4312
420,"Off-Hours Access Attempt",recordsadmin01,admin-records,Write,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.5332
421,"Emergency Break-Glass Override",emergency.admin,patient-records,Write,High,"Nigeria, Lagos",true,2033,0,false,ZTP-05,45,true,0.0144
422,"Device Non-Compliant / Session Decay",officer@hmc.com,patient-records,Read,Low,"Nigeria, Lagos",false,15418,0,false,ZTP-02,35,false,0.4314
423,"Location / Travel Anomaly",emergency.admin,patient-records,Read,High,"Russia, Moscow",true,2424,1229,false,ZTP-05,0,true,0.0078
424,"Device Non-Compliant / Session Decay",doctor01,patient-records,Read,Low,"Nigeria, Lagos",false,18169,0,false,ZTP-02,35,true,1.4618
425,"Device Non-Compliant / Session Decay",nurse01,patient-records,Write,Low,"Nigeria, Lagos",false,18065,0,false,ZTP-02,35,false,0.4679
426,"Off-Hours Access Attempt",recordsadmin01,admin-records,Read,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.4658
427,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,978,0,false,ZTP-RBAC,100,true,1.1867
428,"Lateral Access Attempt",recordsadmin01,patient-records,Read,Low,"Nigeria, Lagos",true,934,0,false,ZTP-RBAC,100,false,0.5923
429,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,213,0,false,ZTP-RBAC,100,true,1.1907
430,"Location / Travel Anomaly",officer@hmc.com,patient-records,Read,Medium,"Australia, Sydney",true,1513,1211,false,ZTP-02,20,false,0.4526
431,"Device Non-Compliant / Session Decay",emergency.admin,patient-records,Write,Low,"Nigeria, Lagos",false,16549,0,false,ZTP-05,35,true,0.0187
432,"Device Non-Compliant / Session Decay",doctor01,patient-records,Read,Low,"Nigeria, Lagos",false,19918,0,false,ZTP-02,35,true,0.4803
433,"Device Non-Compliant / Session Decay",nurse01,patient-records,Read,Low,"Nigeria, Lagos",false,16825,0,false,ZTP-02,35,true,0.527
434,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,1248,0,false,ZTP-RBAC,100,false,0.4613
435,"Lateral Access Attempt",recordsadmin01,patient-records,Read,Low,"Nigeria, Lagos",true,1657,0,false,ZTP-RBAC,100,false,0.4801
436,"Location / Travel Anomaly",vendor01,patient-records,Write,Medium,"Australia, Sydney",true,2639,1006,false,ZTP-02,20,false,0.5742
437,"Location / Travel Anomaly",auditor01,patient-records,Read,Medium,"Unknown / VPN",true,2278,1081,false,ZTP-02,20,false,0.482
438,"Off-Hours Access Attempt",recordsadmin01,admin-records,Write,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.5163
439,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,3240,0,false,ZTP-RBAC,100,true,1.073
440,"Location / Travel Anomaly",doctor01,patient-records,Read,Medium,"Unknown / VPN",true,2836,1235,false,ZTP-02,20,true,0.4894
441,"Location / Travel Anomaly",nurse01,patient-records,Read,Medium,"Russia, Moscow",true,513,1155,false,ZTP-02,20,true,0.4376
442,"Emergency Break-Glass Override",emergency.admin,patient-records,Write,High,"Nigeria, Lagos",true,507,0,true,ZTP-05,45,true,0.0177
443,"Location / Travel Anomaly",itsecurityadmin01,patient-records,Write,Medium,"Unknown / VPN",true,3421,1301,false,ZTP-02,20,false,0.4514
444,"Location / Travel Anomaly",vendor01,patient-records,Read,High,"Russia, Moscow",true,1556,1250,false,ZTP-02,0,false,0.4301
445,"Authorized Clinical Access",doctor01,patient-records,Read,Low,"Nigeria, Lagos",true,759,0,true,ZTP-OK,100,true,0.9462
446,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,1571,0,false,ZTP-RBAC,100,false,0.435
447,"Emergency Break-Glass Override",emergency.admin,patient-records,Write,High,"Nigeria, Lagos",true,1627,0,false,ZTP-05,45,true,0.0136
448,"Device Non-Compliant / Session Decay",doctor01,patient-records,Read,Low,"Nigeria, Lagos",false,17366,0,false,ZTP-02,35,true,0.4562
449,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,2181,0,false,ZTP-RBAC,100,true,0.9159
450,"Location / Travel Anomaly",recordsadmin01,patient-records,Read,High,"Russia, Moscow",true,922,1178,false,ZTP-02,0,false,0.4356
451,"Off-Hours Access Attempt",recordsadmin01,admin-records,Read,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.4608
452,"Device Non-Compliant / Session Decay",vendor01,patient-records,Write,Low,"Nigeria, Lagos",false,19213,0,false,ZTP-02,35,false,0.4293
453,"Location / Travel Anomaly",auditor01,patient-records,Write,Medium,"Russia, Moscow",true,2983,1228,false,ZTP-02,20,false,0.5237
454,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,2575,0,false,ZTP-RBAC,100,false,0.4339
455,"Location / Travel Anomaly",emergency.admin,patient-records,Write,High,"Unknown / VPN",true,3103,1258,false,ZTP-05,0,true,0.008
456,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,1931,0,false,ZTP-RBAC,100,false,0.4204
457,"Authorized Clinical Access",doctor01,patient-records,Write,Low,"Nigeria, Lagos",true,3077,0,true,ZTP-OK,100,true,0.8998
458,"Device Non-Compliant / Session Decay",recordsadmin01,patient-records,Write,Low,"Nigeria, Lagos",false,16919,0,false,ZTP-02,35,false,0.6237
459,"Lateral Access Attempt",recordsadmin01,patient-records,Read,Low,"Nigeria, Lagos",true,2470,0,false,ZTP-RBAC,100,false,0.5513
460,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,989,0,false,ZTP-RBAC,100,false,0.5146
461,"Location / Travel Anomaly",auditor01,patient-records,Write,Medium,"Unknown / VPN",true,1619,994,false,ZTP-02,20,false,0.547
462,"Device Non-Compliant / Session Decay",officer@hmc.com,patient-records,Read,Low,"Nigeria, Lagos",false,19779,0,false,ZTP-02,35,false,0.4243
463,"Location / Travel Anomaly",emergency.admin,patient-records,Read,High,"Australia, Sydney",true,1290,1061,false,ZTP-05,0,true,0.0078
464,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,1508,0,false,ZTP-RBAC,100,false,0.5042
465,"Device Non-Compliant / Session Decay",nurse01,patient-records,Read,Low,"Nigeria, Lagos",false,16089,0,false,ZTP-02,35,true,0.4286
466,"Location / Travel Anomaly",recordsadmin01,patient-records,Write,Medium,"Australia, Sydney",true,396,1027,false,ZTP-02,20,false,0.4322
467,"Authorized Clinical Access",doctor01,patient-records,Read,Low,"Nigeria, Lagos",true,268,0,true,ZTP-OK,100,true,0.9489
468,"Authorized Clinical Access",doctor01,patient-records,Read,Low,"Nigeria, Lagos",true,3333,0,true,ZTP-OK,100,true,1.2478
469,"Location / Travel Anomaly",auditor01,patient-records,Write,Medium,"Australia, Sydney",true,2298,1331,false,ZTP-02,20,false,0.5904
470,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,1045,0,false,ZTP-RBAC,100,false,0.4905
471,"Lateral Access Attempt",recordsadmin01,patient-records,Read,Low,"Nigeria, Lagos",true,3404,0,false,ZTP-RBAC,100,false,0.4738
472,"Device Non-Compliant / Session Decay",doctor01,patient-records,Write,Low,"Nigeria, Lagos",false,19608,0,false,ZTP-02,35,true,0.4963
473,"Emergency Break-Glass Override",emergency.admin,patient-records,Write,High,"Nigeria, Lagos",true,534,0,true,ZTP-05,45,true,0.0648
474,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,1736,0,false,ZTP-RBAC,100,false,0.4835
475,"Off-Hours Access Attempt",recordsadmin01,admin-records,Write,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.4502
476,"Location / Travel Anomaly",vendor01,patient-records,Read,High,"Unknown / VPN",true,2992,1134,false,ZTP-02,0,false,0.4582
477,"Device Non-Compliant / Session Decay",auditor01,patient-records,Read,Low,"Nigeria, Lagos",false,16515,0,false,ZTP-02,35,false,0.4455
478,"Emergency Break-Glass Override",emergency.admin,patient-records,Write,High,"Nigeria, Lagos",true,1087,0,false,ZTP-05,45,true,0.0311
479,"Emergency Break-Glass Override",emergency.admin,patient-records,Write,High,"Nigeria, Lagos",true,3522,0,false,ZTP-05,45,true,0.0061
480,"Location / Travel Anomaly",doctor01,patient-records,Write,Medium,"Russia, Moscow",true,2815,1333,false,ZTP-02,20,true,0.4261
481,"Authorized Clinical Access",doctor01,patient-records,Write,Low,"Nigeria, Lagos",true,2031,0,true,ZTP-OK,100,true,0.9356
482,"Location / Travel Anomaly",recordsadmin01,patient-records,Read,High,"Unknown / VPN",true,1017,1132,false,ZTP-02,0,false,0.4616
483,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,3306,0,false,ZTP-RBAC,100,false,0.4614
484,"Off-Hours Access Attempt",recordsadmin01,admin-records,Write,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.4356
485,"Off-Hours Access Attempt",recordsadmin01,admin-records,Write,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.4644
486,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,1540,0,false,ZTP-RBAC,100,false,0.4358
487,"Device Non-Compliant / Session Decay",emergency.admin,patient-records,Read,Low,"Nigeria, Lagos",false,16424,0,false,ZTP-05,35,true,0.0126
488,"Lateral Access Attempt",recordsadmin01,patient-records,Read,Low,"Nigeria, Lagos",true,145,0,false,ZTP-RBAC,100,false,0.4781
489,"Location / Travel Anomaly",nurse01,patient-records,Read,Medium,"Russia, Moscow",true,583,1123,false,ZTP-02,20,true,0.4236
490,"Location / Travel Anomaly",recordsadmin01,patient-records,Write,Medium,"Australia, Sydney",true,3279,1194,false,ZTP-02,20,false,0.4453
491,"Off-Hours Access Attempt",recordsadmin01,admin-records,Write,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.5474
492,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,1111,0,false,ZTP-RBAC,100,true,1.152
493,"Off-Hours Access Attempt",recordsadmin01,admin-records,Read,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.5698
494,"Authorized Clinical Access",doctor01,patient-records,Write,Low,"Nigeria, Lagos",true,56,0,true,ZTP-OK,100,true,1.2233
495,"Device Non-Compliant / Session Decay",emergency.admin,patient-records,Read,Low,"Nigeria, Lagos",false,16471,0,false,ZTP-05,35,true,0.026
496,"Location / Travel Anomaly",doctor01,patient-records,Write,Medium,"Australia, Sydney",true,2857,997,false,ZTP-02,20,true,0.5068
497,"Device Non-Compliant / Session Decay",nurse01,patient-records,Write,Low,"Nigeria, Lagos",false,17175,0,false,ZTP-02,35,false,0.4706
498,"Emergency Break-Glass Override",emergency.admin,patient-records,Write,High,"Nigeria, Lagos",true,2546,0,false,ZTP-05,45,true,0.0127
499,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,2364,0,false,ZTP-RBAC,100,true,0.9115
500,"Location / Travel Anomaly",vendor01,patient-records,Read,High,"Unknown / VPN",true,1636,1270,false,ZTP-02,0,false,0.4312
